temp,humidity,precip,snow,snowdepth,windspeed,winddir,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,solar_production
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.444444444444443,71.95,0.0,0.0,0.0,4.4,303.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16.11111111111111,71.26,0.0,0.0,0.0,5.2,341.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,5.454545454545455e-05
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,5.454545454545455e-05
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,0.0001963636363636
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,0.0001963636363636
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,0.000370909090909
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,0.000370909090909
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,0.0005781818181818
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,0.0006872727272727
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,0.0006872727272727
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,0.0011781818181818
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,0.0011781818181818
15.5,73.51,0.0,0.0,0.0,4.3,332.0,0.0,0.0,0.0,0.0,0.0,0,0.0073527272727272
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0155890909090909
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0243163636363636
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0340145454545454
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0442472727272727
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0556363636363636
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0673854545454545
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0672763636363636
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.09288
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.1060363636363636
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.1200545454545454
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.1285963636363636
14.72222222222222,77.77,0.0,0.0,0.0,4.7,16.0,0.0,0.0,0.0,0.0,0.0,0,0.1356763636363636
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.1429636363636363
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.1538181818181818
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.1830545454545454
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.1716654545454545
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.2724436363636364
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.3396763636363636
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.3839563636363636
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.4450472727272727
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.5137854545454545
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.58896
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.6756981818181819
14.22222222222222,78.65,0.0,0.0,0.0,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0,0.76932
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,0.7487672727272727
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,0.9381054545454548
